customer_id,customer_name,MonetaryScore,RecencyScore,FrequencyScore,RFMScore,Value
938,John Mcdonald,3,3,3,9,Med
34621,Patrick Wilson,5,1,5,11,High
27691,Luis Mccann,3,3,3,9,Med
27894,Dr. Holly Brown,2,3,3,8,Med
13033,Keith Gray DVM,3,5,1,9,Med
7697,Daniel Baker,3,1,5,9,Med
27551,Amy Torres,1,3,3,7,Low
4572,Andrew Fernandez,4,2,4,10,High
35621,Matthew Hogan,3,1,4,8,Med
37309,Brenda Garcia,2,4,2,8,Med
40689,Paul James,4,3,3,10,High
1271,Carol Holmes,3,4,2,9,Med
18769,Elizabeth Schmitt,5,1,4,10,High
46270,Leonard Haynes,5,1,4,10,High
39373,Shane Clark,5,1,5,11,High
4171,Steven Sims,4,2,4,10,High
27167,Robert Williams,5,1,5,11,High
22966,Juan Davis,2,4,2,8,Med
36622,Wendy Perkins,3,1,4,8,Med
6074,Kayla Castaneda,2,3,3,8,Med
43910,John Anderson,5,2,4,11,High
18855,Daniel Blair,4,2,4,10,High
34549,Steven Odom,4,1,4,9,Med
34340,Robin Adams,4,4,2,10,High
29790,Robin Duncan,1,3,3,7,Low
5379,Mr. Paul Ortiz,3,4,2,9,Med
29112,Danielle Vaughn,1,5,1,7,Low
34675,Jason Wallace,1,5,1,7,Low
13633,Brandon Evans,1,5,1,7,Low
47487,David Green,2,3,3,8,Med
4278,Jerry Hill,1,5,1,7,Low
48482,Michele Campbell,2,4,2,8,Med
5563,Adam Kent,1,5,1,7,Low
27370,Whitney Chandler,4,2,4,10,High
32304,Lisa Lewis,4,2,4,10,High
13330,Amy Swanson,3,1,4,8,Med
21355,Jeremy Chapman,3,4,2,9,Med
17307,Latasha Harvey,2,5,1,8,Med
14371,Caitlin Arnold,1,5,1,7,Low
40170,Robert Brown,2,5,1,8,Med
14477,Carol Wilson,2,4,2,8,Med
44262,Matthew Fuller,5,3,3,11,High
36568,Jeffery Garcia,4,1,4,9,Med
29283,Christina Collins,3,4,2,9,Med
28594,Evan Dixon,2,4,2,8,Med
45263,James Perkins,4,2,4,10,High
43497,Leslie Johnson,5,2,4,11,High
45440,Michael Miller,3,4,2,9,Med
13257,Brandon Davis,2,5,1,8,Med
17475,Sabrina Tucker,4,3,3,10,High
10942,Matthew Shah,2,5,1,8,Med
34844,Alexis Miller,4,1,4,9,Med
21789,Duane Dunn,2,4,2,8,Med
14922,Leslie Norris,4,3,3,10,High
38444,Nicholas Jones,3,3,3,9,Med
25903,Donald Flores,1,5,1,7,Low
42205,Miss Dana Spencer,2,4,2,8,Med
36968,Kerry Chen,5,2,4,11,High
28238,Jason Williams,1,4,2,7,Low
3307,Brandy Walker,3,1,4,8,Med
31625,James Ward,1,4,2,7,Low
41642,Stanley Mack,1,5,1,7,Low
36566,Bradley Barker,2,5,1,8,Med
49,Stacy Smith,2,4,2,8,Med
46548,Mrs. Ashley Lloyd,4,2,4,10,High
3250,Diane Walker,2,3,3,8,Med
26974,Diane Rogers,2,5,1,8,Med
22120,Warren King,4,2,4,10,High
13032,Justin Carrillo,1,3,3,7,Low
1431,Mrs. Robin Murphy MD,5,1,5,11,High
36846,Duane Huff,1,5,1,7,Low
6762,Lauren Young,1,5,1,7,Low
40231,Jonathan Hammond,1,5,1,7,Low
45064,Sarah Anderson,4,3,3,10,High
48058,Sarah Walls,5,1,4,10,High
25146,Tyrone Scott,2,3,3,8,Med
26249,Patrick Griffin,1,4,2,7,Low
29105,Lisa Walls,4,3,3,10,High
7552,Manuel Pierce,4,3,3,10,High
46440,Kyle White,3,3,3,9,Med
21035,Katherine Glover,2,4,2,8,Med
7923,Joe Lewis,2,3,3,8,Med
9973,Taylor Clark,4,4,2,10,High
23306,Derek Cook,5,1,4,10,High
7762,Kristen Norris,5,1,5,11,High
44778,Joshua Peterson,1,5,1,7,Low
7741,Gabriela Ellis,2,3,3,8,Med
21564,Kenneth Smith,4,3,3,10,High
3800,Heather Pearson,4,2,4,10,High
25002,Lisa Vincent,2,5,1,8,Med
31661,Andrew Smith,3,5,1,9,Med
8546,Brandon Webb,5,1,4,10,High
45479,Angela Galvan,3,5,1,9,Med
19757,Donald Beasley,2,5,1,8,Med
16383,Alison Garcia,1,4,2,7,Low
26176,Tiffany James,5,1,4,10,High
6818,Susan Hanson,4,3,3,10,High
49574,Marc Mcdaniel,2,5,1,8,Med
15705,Linda Cantu,4,2,4,10,High
10170,Linda Miller,2,5,1,8,Med
23875,Kevin Weiss,4,3,3,10,High
32570,Thomas Graham,2,5,1,8,Med
39766,Stephen Jones,1,5,1,7,Low
32856,Kimberly Smith,1,5,1,7,Low
2061,Christine Valentine,3,4,2,9,Med
49397,Raymond Duke,2,5,1,8,Med
47354,Rachel Haley,1,5,1,7,Low
35358,Christine Davis,1,5,1,7,Low
44209,Kyle Gallagher,2,3,3,8,Med
26370,Richard Figueroa MD,4,1,4,9,Med
10139,Sherri Jarvis,1,5,1,7,Low
16967,Paul Wilson,1,5,1,7,Low
21960,Michael Hall,2,5,1,8,Med
2224,Sheila Mclaughlin,4,3,3,10,High
3834,Vanessa Walton,1,5,1,7,Low
19883,Derek Anderson,1,5,1,7,Low
19906,Angela Ross,2,3,3,8,Med
31534,Crystal Brennan,1,5,1,7,Low
44900,Matthew Perez,3,3,3,9,Med
47440,Sheila Bailey,1,5,1,7,Low
1159,Mr. Dylan Miles MD,2,5,1,8,Med
13432,Heather Acosta,1,5,1,7,Low
1178,Johnathan Reid,2,4,2,8,Med
32682,Ashley Cook,3,3,3,9,Med
3283,Nicholas Hooper MD,1,5,1,7,Low
8532,Jodi Franklin,1,5,1,7,Low
39183,Kathleen Howe,2,4,2,8,Med
6499,Michael Pena,1,5,1,7,Low
43008,Susan Roberts,5,3,3,11,High
1458,Melissa Humphrey,1,5,1,7,Low
49619,Robert Schmidt,1,5,1,7,Low
14618,Jason Garcia,1,5,1,7,Low
22065,Shannon Patrick,1,5,1,7,Low
48895,Chris Delgado,1,5,1,7,Low
41291,Allison Barber,1,5,1,7,Low
42790,Alex Graham,5,3,3,11,High
26034,Kayla Davis,2,3,3,8,Med
45322,Jamie Barton,5,2,4,11,High
48805,David Bond,2,4,2,8,Med
16303,Troy Mason,2,3,3,8,Med
49380,Miss Debra Brewer,2,3,3,8,Med
46181,Travis Kelly,5,2,4,11,High
14528,Richard Dickerson,2,5,1,8,Med
36960,Michael Edwards,5,2,4,11,High
26739,Christopher Byrd,1,3,3,7,Low
3948,Elizabeth Moore,4,3,3,10,High
2655,Nicholas Smith,4,2,4,10,High
35295,Marissa Banks,3,3,3,9,Med
40992,Sarah Singh,3,4,2,9,Med
47290,Jesus Carter,5,3,3,11,High
36429,Sharon Fox,4,2,4,10,High
3217,Rachel Turner,1,5,1,7,Low
6585,William Hale,2,5,1,8,Med
7739,Stephanie Lee,3,3,3,9,Med
29390,Jacob Collins,1,5,1,7,Low
49396,Cynthia Hawkins,1,5,1,7,Low
14980,Brandy Romero,4,2,4,10,High
10006,Jeremy Lloyd,5,1,4,10,High
22280,Brad Wilkinson,4,3,3,10,High
39570,Richard Evans,1,5,1,7,Low
3303,Barbara Wilson,4,3,3,10,High
26414,Dr. Joel Mayer Jr.,5,2,4,11,High
16444,Joseph Hensley,1,5,1,7,Low
34884,Aaron Neal,1,5,1,7,Low
33037,Alicia Wolfe PhD,1,5,1,7,Low
15451,Logan Morgan,1,5,1,7,Low
29110,Amber Hartman,1,4,2,7,Low
42467,Lynn Ward,2,3,3,8,Med
49634,Lindsey Smith,2,5,1,8,Med
17673,Joseph Howell,2,5,1,8,Med
16791,Lawrence Farley,1,5,1,7,Low
33411,Donald Hubbard,1,5,1,7,Low
8370,Raymond Mejia,2,3,3,8,Med
48787,Brandi Ball,4,1,4,9,Med
32818,Tyler Sharp,1,5,1,7,Low
134,Jeffrey Kelley,2,4,2,8,Med
33912,Gail Cook,3,1,5,9,Med
22215,Cameron Travis,3,2,4,9,Med
30946,Maria Hale,5,1,5,11,High
22380,Lindsay Hall,5,1,5,11,High
12228,Sherri Ross,3,3,3,9,Med
2039,Savannah King,5,1,4,10,High
19328,Autumn Wallace,2,5,1,8,Med
40745,Theresa Downs,4,1,5,10,High
30474,Kimberly Smith,3,2,4,9,Med
9833,Crystal Thomas,4,1,4,9,Med
35027,Patrick Ortega,3,3,3,9,Med
33175,Jessica Park,5,2,4,11,High
40034,Brandon Sims DVM,5,1,5,11,High
31249,Sandra West,4,3,3,10,High
47467,Hannah Knox,5,1,5,11,High
35098,Peggy Lewis,5,1,5,11,High
16088,Kim Joseph,1,5,1,7,Low
37790,Andrew Wilkerson,4,1,4,9,Med
4831,Kyle Tucker,1,5,1,7,Low
25144,Laura Smith,5,1,5,11,High
41002,Michelle Stephenson,5,1,5,11,High
2905,Johnny Lamb,5,2,4,11,High
621,Stephen Greene,1,5,1,7,Low
43490,Kimberly Mullins,5,2,4,11,High
49139,Joseph Adams,4,2,4,10,High
684,Stephen Wong,4,3,3,10,High
31396,April Bright,3,2,4,9,Med
46949,Steve Doyle,4,1,4,9,Med
19317,Nicole Young,4,1,4,9,Med
24807,Jerry Lewis,3,4,2,9,Med
22416,Yolanda Roy,1,4,2,7,Low
38759,Justin Hinton,5,1,5,11,High
19403,Shannon Robinson,5,1,5,11,High
3787,Crystal Key,5,1,4,10,High
43846,Ashley Flowers,3,4,2,9,Med
27694,Lacey Williams,5,1,5,11,High
33528,Andrew Salinas,1,5,1,7,Low
15089,David Price,5,1,5,11,High
2213,Leah Dorsey,2,3,3,8,Med
39387,Cindy Ramirez,5,2,4,11,High
18712,Gary Hernandez,5,1,4,10,High
39694,Sydney Torres,4,3,3,10,High
47355,Joanna Vega,3,4,2,9,Med
23977,Kayla Gray,4,3,3,10,High
23902,Daniel Patterson,4,3,3,10,High
24268,Samuel Harris,5,1,4,10,High
12102,Michelle Williams,3,3,3,9,Med
32779,Derek Horne,5,2,4,11,High
36681,William Luna,2,5,1,8,Med
4686,Robert Kim,2,4,2,8,Med
32739,Theresa Morris,1,3,3,7,Low
39390,Kimberly Lawson,2,4,2,8,Med
1948,Eric Stanton,5,3,3,11,High
39828,Aaron Tate,2,5,1,8,Med
7786,Miguel Smith,2,2,4,8,Med
43294,Randy Medina,1,5,1,7,Low
24494,Johnathan Lin,4,2,4,10,High
28676,Jason Blake,3,2,4,9,Med
7664,Joshua Lewis,5,1,5,11,High
30007,Kelly Morgan,2,5,1,8,Med
2980,Mrs. Jessica Hahn,2,3,3,8,Med
17487,Kimberly Woods,5,1,5,11,High
2115,Sandra Griffith,4,1,5,10,High
48752,Alison Bass,3,3,3,9,Med
29620,Kathleen Jackson,4,1,4,9,Med
8280,Diane Williams,4,4,2,10,High
26383,Lauren Reynolds,4,3,3,10,High
2690,Steven Walker,3,3,3,9,Med
44004,Christopher Long,4,3,3,10,High
40743,Lauren Roy MD,4,2,4,10,High
23114,Thomas Vaughn,2,4,2,8,Med
20273,David Lopez,1,4,2,7,Low
26527,Richard Valdez,5,1,5,11,High
636,Diane Mitchell,2,5,1,8,Med
16646,Joseph Andersen,4,1,4,9,Med
6141,Melissa Pratt,1,5,1,7,Low
43773,Greg Marshall,3,4,2,9,Med
27030,Keith Martinez,4,1,5,10,High
44863,Corey Nixon,1,4,2,7,Low
3327,Yolanda Wilcox,5,1,5,11,High
20464,Nicholas Johnston,3,3,3,9,Med
14968,Justin Knox,5,1,5,11,High
20959,Stefanie Brown,3,3,3,9,Med
172,Greg Stanley,3,1,4,8,Med
41020,Renee Richmond,2,5,1,8,Med
36914,Nichole Davis,2,4,2,8,Med
27634,Nicholas Bradford,1,2,4,7,Low
2223,Hannah Ruiz,1,4,2,7,Low
40488,Cory Avila,1,5,1,7,Low
19090,Kimberly Santos,5,1,5,11,High
16603,Andrew Gordon,1,5,1,7,Low
41813,Jared Grant,1,5,1,7,Low
27603,Derek Christensen,4,4,2,10,High
41590,Russell Morris,2,2,4,8,Med
38895,William Farley,2,4,2,8,Med
1411,Hunter Bolton,3,3,3,9,Med
3072,Debra Harris,5,1,5,11,High
16078,Jacqueline James,2,4,2,8,Med
288,Shelby Perry,4,4,2,10,High
7029,Ashley Miller,5,1,5,11,High
18495,Tony Ferguson,2,4,2,8,Med
13707,Jessica Hughes,3,2,4,9,Med
32227,Barbara Smith,3,3,3,9,Med
41589,Kevin Phillips,3,3,3,9,Med
26911,Lisa Walker,4,2,4,10,High
3282,Amanda Morales,4,1,4,9,Med
42611,Lindsay Vega,3,3,3,9,Med
43259,Jessica Reynolds,2,4,2,8,Med
24126,Natalie Gonzalez,4,4,2,10,High
49766,Michael Hamilton,2,3,3,8,Med
10544,Ashley Dixon,4,1,4,9,Med
19610,Michael Bennett,2,4,2,8,Med
32786,Christina Johnston,5,1,5,11,High
8087,Richard Oneal,5,1,5,11,High
498,Taylor Berg,1,5,1,7,Low
33234,Diamond Patterson,3,2,4,9,Med
38327,Pamela Davis,1,5,1,7,Low
25640,Matthew Martin,5,2,4,11,High
40311,John Kelley,4,2,4,10,High
32633,April Lee,4,2,4,10,High
11064,Kathleen Gonzales,4,1,5,10,High
7449,James Brown,3,1,4,8,Med
9557,Jessica Bowman,3,1,4,8,Med
47767,Kenneth Odonnell,3,3,3,9,Med
39841,Jaclyn Morgan,5,1,5,11,High
14890,Laurie Wilson,1,5,1,7,Low
37167,Joshua Allen,1,5,1,7,Low
12162,Miguel Reese,4,1,4,9,Med
19446,Darlene Keller,5,1,5,11,High
6740,Regina Livingston,5,1,5,11,High
9345,Jeremy Castro,1,5,1,7,Low
46571,Gina Harrison,4,1,4,9,Med
28784,James Matthews,2,5,1,8,Med
4370,Crystal Estrada,5,1,4,10,High
35434,Tyler Lucas,3,3,3,9,Med
23927,Amy Day,4,3,3,10,High
34089,Deborah Browning,1,5,1,7,Low
28118,Steven Williams,3,1,4,8,Med
42914,Howard James,3,3,3,9,Med
3448,Elizabeth Hill,1,5,1,7,Low
17972,Austin Sherman,3,4,2,9,Med
33768,Jessica Swanson,4,1,4,9,Med
48674,Gerald Bass,2,3,3,8,Med
33122,Lisa Wilkerson,2,5,1,8,Med
33047,Valerie Luna,3,4,2,9,Med
39002,Christopher Wheeler,4,2,4,10,High
1799,Robin Riley,5,1,5,11,High
14284,Samantha Jenkins,4,4,2,10,High
49087,Matthew Cunningham,3,3,3,9,Med
15370,Joyce Conrad,2,5,1,8,Med
24318,William Webster,5,1,4,10,High
7103,Laura Miller,2,4,2,8,Med
35637,Phyllis Bray,5,1,5,11,High
26182,Katherine Collins,3,3,3,9,Med
37025,Rachel Jensen,4,1,4,9,Med
31865,Jesse Boyle,5,2,4,11,High
18373,Patrick Hernandez,2,5,1,8,Med
3560,Jordan Campbell,3,3,3,9,Med
44718,Nicole Williams,1,5,1,7,Low
17993,Heather Williams,4,2,4,10,High
37363,Joseph Daniel,2,4,2,8,Med
8986,David Morrison,1,5,1,7,Low
47501,Lindsay Singleton,3,3,3,9,Med
6840,Dylan Carter,2,5,1,8,Med
29781,Carrie Watson,1,4,2,7,Low
42241,Nathaniel Flores,5,1,4,10,High
12382,Edward Lane,3,3,3,9,Med
13829,Alan Barker,2,3,3,8,Med
49179,Juan Valenzuela,4,3,3,10,High
4786,Dr. Peter Clark DDS,3,2,4,9,Med
3585,Alexandra Turner,3,2,4,9,Med
1059,Amanda Gallegos,3,3,3,9,Med
35110,Michaela Grant,3,3,3,9,Med
17124,Michelle Bowen,3,4,2,9,Med
19958,Angela Pope,1,5,1,7,Low
29672,Kathryn Morales,3,3,3,9,Med
15884,Garrett Smith,2,3,3,8,Med
15010,Kevin Yates,2,5,1,8,Med
14459,Bobby Brown,2,3,3,8,Med
32724,Gregory Johnson DDS,3,4,2,9,Med
24114,Bryan Kelly,3,3,3,9,Med
30716,Lisa Parks,1,5,1,7,Low
13684,Charlene Middleton,4,1,5,10,High
2737,Lisa Morris,2,5,1,8,Med
25446,Christopher Edwards,5,2,4,11,High
46432,Maria Roberts,2,5,1,8,Med
20891,Kathy Murphy,5,1,5,11,High
17365,Jonathon Collins,5,1,5,11,High
24176,Tammy Davis,1,5,1,7,Low
27296,Stephen Raymond,2,3,3,8,Med
20398,Denise Shea,2,5,1,8,Med
41420,Tiffany Myers,2,5,1,8,Med
32169,Martin Robles,5,2,4,11,High
33348,Carol Parsons,5,1,5,11,High
2893,Kimberly Roberts,5,1,5,11,High
6855,Mr. Donald Miller,5,1,5,11,High
29787,Daniel Guerra,5,1,4,10,High
7560,Mike Dunn,2,3,3,8,Med
1555,Zachary Hampton,5,1,5,11,High
2380,Tom Mclean MD,4,2,4,10,High
14350,Amy Ortiz,2,4,2,8,Med
48358,Ricardo Brown,5,1,5,11,High
14199,Jennifer Bailey,4,4,2,10,High
38056,Frank Shaw,5,1,5,11,High
44271,Sarah Anderson,2,5,1,8,Med
8304,Benjamin Gilmore,2,4,2,8,Med
4798,Tony Lee,1,5,1,7,Low
29572,Lynn Hood,4,2,4,10,High
20864,Caitlin Miller,1,5,1,7,Low
25841,Jennifer Rodgers,1,5,1,7,Low
3159,Larry Pierce,4,3,3,10,High
12925,Donna Lowe,1,5,1,7,Low
43051,Daniel Stark,1,5,1,7,Low
44492,Amy Flores,1,5,1,7,Low
42565,James Nguyen,1,5,1,7,Low
27570,Mr. Albert Buchanan,3,3,3,9,Med
19325,Amanda Black,3,4,2,9,Med
24438,Robin Miller,4,3,3,10,High
40539,Priscilla Moreno,2,5,1,8,Med
31241,Abigail Martin,1,5,1,7,Low
21760,Carrie Warren,2,5,1,8,Med
31099,Kimberly Macdonald,1,5,1,7,Low
16360,Thomas Buck,2,5,1,8,Med
36792,Ms. Barbara Rhodes,4,2,4,10,High
23071,Tiffany Simmons,1,5,1,7,Low
43672,Allison Ellison,2,4,2,8,Med
42617,Bruce Conrad,1,5,1,7,Low
34845,Brianna Douglas,2,5,1,8,Med
8934,Mark Sandoval,5,1,4,10,High
12809,Heather Castaneda,3,4,2,9,Med
16812,Becky Webster,2,3,3,8,Med
5213,Shawn Bryant,3,3,3,9,Med
2382,Kathy Walter,3,4,2,9,Med
27075,Richard Knight,2,5,1,8,Med
16491,Joseph Hall,2,1,4,7,Low
37900,James Edwards,1,5,1,7,Low
46099,Evelyn Mckay,3,4,2,9,Med
30621,Michelle Martinez,1,5,1,7,Low
5814,Shelby Small,1,5,1,7,Low
30342,Jeremy Hall,2,5,1,8,Med
29114,Sharon Porter,2,4,2,8,Med
14902,Stephanie Hughes,1,5,1,7,Low
18669,Desiree Garcia,3,3,3,9,Med
35856,Joel Medina,2,5,1,8,Med
1026,Laura Rosales,1,5,1,7,Low
14492,Jason Garrett,1,5,1,7,Low
29564,Jessica Rich,1,5,1,7,Low
16803,Kyle Willis,1,5,1,7,Low
24270,Phillip Harris,4,3,3,10,High
10039,Amy Wilkinson,5,1,5,11,High
25553,Derrick Romero PhD,1,5,1,7,Low
185,Emily Carter,4,3,3,10,High
27745,Madeline Williams,3,3,3,9,Med
547,Robert Mccarthy,1,5,1,7,Low
48891,James Williams,5,1,5,11,High
19142,Cindy Ramos,2,4,2,8,Med
41475,Annette Ashley,3,4,2,9,Med
25398,Rebecca Stokes MD,4,1,5,10,High
33979,Laura Brown,4,3,3,10,High
6828,Derek Scott,3,1,4,8,Med
36886,Christopher Aguilar,3,2,4,9,Med
12285,Thomas Gaines,4,3,3,10,High
48286,Paul Arias,5,2,4,11,High
31496,Cynthia Williams,2,4,2,8,Med
22193,Bruce Cummings,4,3,3,10,High
47343,John Herrera,2,4,2,8,Med
32213,Deborah White,5,1,5,11,High
17067,Logan Lewis,5,1,4,10,High
43765,Manuel Singh,2,4,2,8,Med
40723,Steven Rios,4,3,3,10,High
12466,Russell Wilcox,5,1,4,10,High
5583,Taylor Murray,3,2,4,9,Med
16107,Nancy Hamilton,2,4,2,8,Med
47470,Bethany Webster,5,1,5,11,High
28718,Ms. Natalie Zavala DVM,4,5,1,10,High
38450,Michael Gross,3,2,4,9,Med
9675,William Elliott,3,2,4,9,Med
105,Maria Hudson,3,3,3,9,Med
38571,Heidi Johnson,4,1,5,10,High
18224,Diana Mccoy,4,3,3,10,High
21479,Gerald Barber,3,4,2,9,Med
1958,Tiffany Hill,3,3,3,9,Med
36692,Randy Singleton,4,3,3,10,High
45219,Scott Olson,1,5,1,7,Low
33668,Deborah Ruiz,4,2,4,10,High
31694,Cory Bailey,4,2,4,10,High
7325,Brian Hayes,3,1,4,8,Med
25442,Hannah Adams,1,3,3,7,Low
48010,Sara Bryant,1,2,4,7,Low
39554,Kelli Valencia,5,2,4,11,High
21912,Sheila Benson,4,2,4,10,High
15751,Caleb Hudson,5,2,4,11,High
43418,Judy Shepherd,3,4,2,9,Med
6203,Thomas Sanchez,2,5,1,8,Med
22717,Jeffrey Thompson,2,3,3,8,Med
29421,Kelly Rodriguez PhD,5,1,4,10,High
16030,Kevin Adams,3,3,3,9,Med
4776,Elizabeth Hernandez,2,2,4,8,Med
6087,Madison Smith,4,1,4,9,Med
16681,Laura Smith,5,1,5,11,High
39520,William Walsh,2,5,1,8,Med
44904,Tammy Carter,4,1,5,10,High
24151,Steven Thomas,5,1,5,11,High
35814,Derek Gardner,5,1,5,11,High
4774,Stephanie Miller,3,3,3,9,Med
1661,Michelle Perez,2,4,2,8,Med
13982,Charles Lewis,1,4,2,7,Low
22506,Douglas Garcia,4,3,3,10,High
39599,Ryan Roberson,1,5,1,7,Low
30102,Elizabeth Graves,1,4,2,7,Low
24586,James Jenkins,1,5,1,7,Low
7018,Karina Knox,5,1,5,11,High
36961,Michael Perry,2,4,2,8,Med
29469,Mrs. Natalie Morris,4,4,2,10,High
82,Cassandra Yu,5,1,4,10,High
26543,Christine Sawyer,1,5,1,7,Low
48495,Rita Goodwin,5,1,5,11,High
11353,Carrie Martinez,1,5,1,7,Low
35845,Matthew Fuller,4,1,5,10,High
9138,Melanie Huerta,1,5,1,7,Low
5821,Matthew Martinez,3,2,4,9,Med
28678,Krista Jackson,4,1,4,9,Med
8935,Terry Johnson,5,1,4,10,High
10068,Alexis Sanchez,5,3,3,11,High
34571,Carla Williams,1,5,1,7,Low
43537,Holly Cobb,3,4,2,9,Med
46374,Barbara Hancock,4,4,2,10,High
49510,Karen Mckenzie,5,1,4,10,High
15391,April Hernandez,1,4,2,7,Low
17186,Courtney Williams,3,3,3,9,Med
2371,Teresa Barnes,4,3,3,10,High
42583,Stephanie Evans,1,5,1,7,Low
7355,Teresa Duffy,3,2,4,9,Med
49830,Johnathan Riley,5,1,4,10,High
35001,Michael Lawrence,2,2,4,8,Med
6860,Kathleen Diaz,5,2,4,11,High
7906,Elizabeth Baker,5,1,5,11,High
29818,Amy Johnson,1,5,1,7,Low
33038,Mary Tanner,5,3,3,11,High
18913,Nicole White,5,1,5,11,High
2174,Nicole Ward,4,1,5,10,High
31075,James Kelly,5,1,4,10,High
11625,Ricky Williams,5,1,5,11,High
2403,Eric Weber,5,3,3,11,High
37748,Robert Jones,5,3,3,11,High
46936,Bryan Ross,4,2,4,10,High
29251,Danielle Lee,2,5,1,8,Med
45825,Jennifer Nunez,4,1,5,10,High
13871,Victoria Smith,4,2,4,10,High
4793,Jason Porter,4,3,3,10,High
31928,Jonathan Benjamin,3,1,4,8,Med
39450,Bryan Cunningham MD,1,5,1,7,Low
22352,Megan Barron,2,5,1,8,Med
27229,Dawn Moore,3,4,2,9,Med
45304,Holly Kelley,1,4,2,7,Low
20525,Jimmy Taylor,4,2,4,10,High
29425,Brittany Johnson,2,3,3,8,Med
22152,Matthew Williams,2,5,1,8,Med
32464,Erika Merritt,3,5,1,9,Med
15779,Angela Wheeler,3,3,3,9,Med
43707,Jessica Davis,5,1,4,10,High
24893,Jeffrey Hawkins,5,2,4,11,High
18637,Jane Kirby,5,1,5,11,High
21955,Corey Mcconnell,3,3,3,9,Med
7256,Eric Knapp,5,1,4,10,High
42351,Jacob Vance,3,4,2,9,Med
2829,Jessica Robles,2,4,2,8,Med
5222,Shawn Tyler,2,3,3,8,Med
26428,Stephen Jones,5,1,4,10,High
29118,Robert Brown,2,4,2,8,Med
28006,David Oconnor,1,5,1,7,Low
36478,Logan Macias,1,5,1,7,Low
17517,Gary Sosa,3,5,1,9,Med
30107,Susan Rios,1,5,1,7,Low
19786,Joy Mack,1,5,1,7,Low
27290,Judith Thompson,3,2,4,9,Med
4628,Bethany Smith,2,5,1,8,Med
27399,Christopher Morales,3,4,2,9,Med
41525,Casey Johnson MD,2,4,2,8,Med
43313,Deborah Santos,3,4,2,9,Med
23517,Tanya Sweeney,1,5,1,7,Low
10207,Michael Johnson,4,2,4,10,High
2358,Debra Green,5,1,5,11,High
13924,Amanda Thomas,3,3,3,9,Med
3689,William Garcia,3,3,3,9,Med
9988,Cynthia Roberson,2,4,2,8,Med
24253,Linda Sanchez,2,4,2,8,Med
44982,Danielle Brown,5,1,5,11,High
37526,Joshua Smith,4,1,4,9,Med
44501,Robert Garcia,1,5,1,7,Low
2176,Steven Stephenson,5,1,4,10,High
20385,William Jenkins,3,3,3,9,Med
21742,Scott Forbes,3,3,3,9,Med
41329,Kristen Reyes,1,5,1,7,Low
25305,Ashley Gonzalez,3,3,3,9,Med
47323,Mark Howard,2,5,1,8,Med
15769,Heather Rodriguez,5,1,5,11,High
20728,Steven Haynes,2,5,1,8,Med
22679,Crystal Hayes,5,2,4,11,High
10119,Rose Clayton,4,1,5,10,High
11505,Cindy Hawkins,5,1,5,11,High
5724,Michael Anderson,2,5,1,8,Med
49568,Danielle Smith,2,5,1,8,Med
24247,Curtis Young,2,3,3,8,Med
14363,Stephen Wright,3,2,4,9,Med
39225,Amy Shepherd,3,3,3,9,Med
3057,Craig Hanna,5,3,3,11,High
39888,Amy Mccoy,5,1,5,11,High
22766,Thomas Ford,4,3,3,10,High
20543,Catherine Jones,3,2,4,9,Med
1798,James Savage,5,1,5,11,High
38777,Rachel Richards MD,1,4,2,7,Low
28888,John Best,2,4,2,8,Med
23989,Christopher Payne,5,1,5,11,High
2953,Alexis Dominguez,3,3,3,9,Med
39629,Mason Rojas,1,5,1,7,Low
45159,Cindy Hodges,1,4,2,7,Low
41090,Brenda Shields,3,2,4,9,Med
38978,Joshua Obrien,3,1,4,8,Med
22479,Cindy Gilbert,4,3,3,10,High
14780,William Dean,3,3,3,9,Med
38302,Charles Acosta,3,4,2,9,Med
23584,Tiffany Smith,1,5,1,7,Low
28260,Yvonne Mclean,5,1,4,10,High
45069,Terry Fernandez,1,5,1,7,Low
24031,Hayden Taylor,4,2,4,10,High
14203,Ariel Arnold,2,4,2,8,Med
29603,Daniel Barron,4,3,3,10,High
19905,Catherine Baldwin,1,5,1,7,Low
6483,Jonathan Porter,2,5,1,8,Med
16783,Julia Moon,1,5,1,7,Low
21038,Kim Webb,2,4,2,8,Med
24615,Steven Wallace,4,2,4,10,High
19908,Theresa Forbes,3,4,2,9,Med
44104,Ashley Roberts,2,3,3,8,Med
29408,Robert Wilson,5,1,4,10,High
10178,Adam Lopez,1,5,1,7,Low
7567,Jennifer Case,4,2,4,10,High
14260,Sharon Finley,1,4,2,7,Low
44393,Steven Crawford,2,5,1,8,Med
47881,Debra Hood,4,3,3,10,High
39298,Matthew Stewart,5,1,4,10,High
26157,Elizabeth Hicks,3,3,3,9,Med
14462,Joyce Brock,5,3,3,11,High
24358,Troy Hayes,1,5,1,7,Low
42152,Jose Oconnor,4,2,4,10,High
35899,Elizabeth Mcgee,1,5,1,7,Low
38245,Garrett Lawson,3,4,2,9,Med
18428,Amanda Murillo,3,4,2,9,Med
29264,Aaron Bond,3,1,4,8,Med
42906,Melissa Greer,1,5,1,7,Low
21987,Alexandra Moody,2,5,1,8,Med
33590,Kristin Neal,3,2,4,9,Med
34668,Jessica Bridges,4,4,2,10,High
19608,Kimberly Moore,3,4,2,9,Med
