customer_id,customer_name,customer_age,gender,order_count,orders_returned,total_churn,tenure_days,average_total_per_cart,total_qty_purchased,total_spent_historic
37635,Dan Green,69,Female,5,3.0,0,763,264.8,11,9913
27236,Jill Walker,25,Female,7,3.0,0,600,208.71428571428572,22,16952
2241,Patrick Barton,19,Male,6,4.0,6,860,343.6666666666667,19,8920
29626,Dr. Jack Douglas Jr.,47,Female,4,2.0,0,953,237.25,15,12834
32861,Bryan Turner,36,Male,4,3.0,0,1024,267.5,16,9457
1089,Paul Hart,35,Female,7,3.0,0,981,311.2857142857143,22,17429
15017,Madison Wilkins,19,Female,11,3.0,0,877,339.45454545454544,26,31146
6396,Paula Lopez,23,Female,6,2.0,0,736,172.16666666666666,18,13794
19279,William Galvan,64,Male,8,2.0,0,1152,312.5,27,24370
3469,Barbara Mendoza,56,Male,6,1.0,0,1134,297.1666666666667,19,18641
10755,James Johnson,27,Female,6,4.0,0,821,324,20,13364
25121,Amber Washington,61,Female,8,1.0,0,1293,177.25,27,13711
47959,Timothy Jones,40,Female,6,2.0,0,1065,299.1666666666667,13,12991
45028,Laurie Hawkins,27,Female,6,1.0,0,1068,254.16666666666666,20,14646
46707,Beverly Parker,66,Female,3,1.0,0,643,324,6,7987
8945,Kimberly Kim,20,Male,5,2.0,0,942,143.2,12,18127
4413,Robert Huffman,42,Female,6,3.0,0,833,134.83333333333334,19,16353
36665,Deborah Barron,57,Female,5,1.0,5,813,244.4,15,16347
27533,Paul White,61,Female,6,4.0,0,1093,89.83333333333333,14,17683
30715,Kelsey Miranda,39,Male,2,1.0,0,290,88,8,4932
31733,Pamela Wilson,21,Female,9,4.0,0,1212,311.6666666666667,28,27419
19780,Elizabeth Thomas,20,Male,3,0.0,0,1083,222.66666666666666,3,10941
31774,Brenda Moore,48,Male,4,2.0,0,1234,137,11,12476
44487,Anna Hubbard,18,Male,4,2.0,0,1129,317.5,10,2677
41675,Brian Miller,65,Female,5,4.0,0,1175,177.8,13,11078
25693,Jon Pacheco,45,Male,3,2.0,0,1255,289,6,11744
34060,Michael Mcdonald,66,Male,4,1.0,4,390,185.75,11,14393
40355,Sherry Dickerson,63,Male,4,0.0,0,1181,231,11,12129
9777,Thomas Fuller,67,Female,4,0.0,0,1068,172.5,14,12189
19312,Courtney Oconnor,31,Male,2,2.0,0,949,113.5,5,6052
46277,Patricia Webb,45,Female,5,1.0,0,847,327.2,15,8907
37492,Richard Flores,23,Female,2,2.0,0,833,291,10,4583
45597,Stephen Wilkinson,65,Female,2,1.0,0,250,445,4,7494
31856,Bethany Butler,27,Male,8,3.0,0,963,291.875,28,19757
42557,Jeffrey Roth,47,Male,5,1.0,0,1224,313.8,15,11186
30895,Christopher Graves,25,Male,2,1.0,0,172,428,6,4106
19851,Michael May,70,Female,1,0.0,0,0,260,4,4204
3184,Jacob Page,68,Male,6,2.0,0,867,216.66666666666666,11,12207
11539,Eric Jones,52,Male,3,1.0,0,163,243.66666666666666,6,9329
32417,Joe Beck,18,Male,8,4.0,0,761,218.125,22,20938
29724,Jason Johnson,63,Female,8,2.0,8,959,262,18,18714
47816,April Parks,38,Female,3,1.0,0,114,361.3333333333333,7,7667
15275,Heather Ingram,22,Female,3,1.0,0,427,354.3333333333333,5,6395
25215,Rachel Lucero,37,Male,3,0.0,0,746,109.66666666666667,9,10665
10484,Kenneth Strong,55,Female,8,5.0,0,965,221.125,21,16170
1627,Christina Miller,40,Male,5,3.0,0,517,136.4,15,11047
5589,Darrell Carter,52,Male,3,2.0,0,725,181.33333333333334,8,8340
8170,Susan Strong,36,Male,3,1.0,3,287,158.33333333333334,6,10545
16762,Alan Christensen,21,Male,2,1.0,2,379,305,5,3964
45049,Erica Jimenez,41,Female,4,3.0,0,237,231.5,13,7232
6899,Michelle Reyes,65,Male,3,2.0,0,1040,187.66666666666666,13,7625
32834,Larry Good,56,Male,5,0.0,0,707,274.8,17,12734
26420,Vincent Nelson,33,Male,3,2.0,0,649,386,8,4683
18520,Gerald Jenkins,50,Female,1,1.0,0,0,272,4,4808
40081,Tara Thompson,37,Female,3,1.0,0,729,307.6666666666667,6,7078
14605,Tiffany Smith,22,Male,3,3.0,0,362,184,4,6862
32953,Monica Ballard,20,Female,3,1.0,0,482,348.3333333333333,9,10395
13156,Justin Diaz,59,Female,2,2.0,0,723,313.5,3,3835
1744,Julia Andrade,47,Male,1,0.0,0,0,33,3,2253
17117,Mark Lambert,27,Male,3,1.0,3,759,136.66666666666666,8,5941
41135,Aaron David,44,Female,2,1.0,2,493,253.5,9,7237
1031,Danielle Bryant,24,Male,2,0.0,0,1137,182,4,2651
32937,Susan Johnson,58,Female,2,1.0,2,678,103,8,2278
17853,Tracy Maldonado,35,Female,1,,0,0,87,2,673
11433,Monica Glenn,50,Male,3,0.0,0,803,342.6666666666667,4,8586
43180,Bryce Miranda,68,Female,4,1.0,0,940,307,7,14401
18131,Kaitlin Drake,33,Male,5,1.0,5,676,278.2,13,17963
17967,Wendy Johnson,63,Female,7,3.0,7,725,184,26,20347
32736,Janet Mccullough,39,Female,6,2.0,0,1272,252.83333333333334,23,14459
36797,Mr. Joel Lewis,42,Male,11,3.0,0,1148,217.54545454545453,40,31651
44299,Tina Ray,29,Male,9,5.0,0,1045,167.44444444444446,23,28256
15991,Barry Reeves,65,Male,5,1.0,0,677,313.4,17,10675
1956,Lauren Munoz,53,Female,6,2.0,0,958,222.66666666666666,13,21123
36132,Michelle Brown,27,Male,9,5.0,0,970,149,34,25728
45758,Cheryl Green,67,Male,4,3.0,0,916,180.5,13,12700
24536,Erin Cross,59,Male,2,1.0,0,300,281,6,5883
4991,Austin Murphy,36,Female,6,2.0,0,824,261,18,17429
39886,James Guzman,38,Female,4,0.0,0,478,241.5,13,11507
20183,Brian Johnson,65,Female,8,4.0,0,811,339.375,27,14030
902,Gail Ford,58,Female,8,1.0,0,1228,275.75,20,23298
25991,Edward Vega,69,Female,9,4.0,0,1127,309.77777777777777,31,29417
4636,Jaime Rodgers,62,Male,4,2.0,4,964,340.75,12,11878
33571,Jesse Payne,46,Male,4,4.0,0,832,255.5,14,11493
24146,Kristen Fisher,41,Male,3,1.0,3,377,206.66666666666666,6,12575
42653,Darren Davis,35,Female,4,3.0,0,1135,284.75,12,8512
15726,Cheryl Castro,61,Female,5,0.0,0,377,262.2,17,11348
23761,Gavin Miller,57,Female,3,1.0,0,315,270,6,3780
26153,Timothy Lawson,65,Male,5,2.0,0,927,344.4,17,12899
21231,Sara Clark,59,Male,3,1.0,0,951,221.66666666666666,7,5128
15772,Miss Vicki Martin,64,Male,5,3.0,0,636,357.4,10,5574
3266,Eddie Perry,60,Male,5,1.0,0,1043,267.8,15,13871
40816,William Lynn,44,Female,4,2.0,0,323,246.25,14,14741
1352,Wayne Holder,27,Male,7,4.0,0,1333,358.42857142857144,17,12727
31956,Mark Thomas,70,Male,5,3.0,0,1244,352,20,16227
28368,Charles Miller,67,Female,3,2.0,0,455,186.66666666666666,12,11171
12360,Robert Thompson,53,Male,6,3.0,6,1171,297.5,14,19360
28980,Charles Daniel,66,Female,4,2.0,4,402,282.5,13,12544
14960,William Schwartz,44,Female,5,2.0,0,1205,149.8,15,10182
27785,Troy Middleton,45,Female,4,1.0,0,943,88.25,11,10974
37079,Kimberly Kane,24,Female,6,3.0,0,741,266.3333333333333,13,18603
33928,Brandon Rodriguez,52,Female,3,1.0,3,677,334.6666666666667,6,7292
40178,Adam Gray,49,Female,3,2.0,0,1055,296,8,8327
15340,Shelby Hamilton,53,Female,2,1.0,0,711,374,6,7335
11877,Nicole Carrillo,29,Female,5,1.0,5,673,289.2,23,7795
14669,Monique Garcia,35,Female,4,0.0,0,1077,200.75,11,10613
2799,Mr. Kyle Walsh DDS,21,Male,4,1.0,0,406,227.75,16,7407
34969,Regina Stephens,58,Male,5,1.0,0,841,249.8,14,10974
11995,Kristin Bond,41,Female,4,3.0,0,519,144.25,11,13566
27142,Janice Rowland,21,Male,5,3.0,0,835,298,14,16731
18688,Cynthia Christian,44,Male,5,3.0,0,838,211.8,16,13928
27356,Angela Ford,51,Female,2,0.0,0,725,312,8,2505
10187,Darrell Kelly,47,Male,5,2.0,0,1272,179.4,14,12049
26037,Lauren Jones,22,Female,5,1.0,0,999,246,11,11863
20207,Shane Dennis,25,Male,4,1.0,0,941,248.5,12,9825
40610,Yvette Walsh,45,Male,6,1.0,0,1149,176,17,21706
8340,David Welch,67,Female,5,2.0,5,1064,268,17,14595
29597,Monica Gilbert,50,Female,2,1.0,0,122,400.5,10,6607
30209,John Sheppard,43,Female,3,2.0,0,259,182.33333333333334,11,9610
14519,Maria Soto,29,Male,5,3.0,0,1223,297.2,16,15326
6158,Linda Church,22,Male,4,2.0,0,912,237.5,11,12507
7021,Darren Little,36,Female,6,2.0,6,1309,331.1666666666667,14,18813
21333,Sara Anderson,45,Male,3,2.0,3,341,260.3333333333333,10,9746
36519,Kelly Johnson,19,Female,1,1.0,0,0,116,2,570
30470,Aaron Brooks,52,Female,2,2.0,0,624,271.5,9,6436
17085,Michael Harris,36,Male,2,1.0,0,487,241.5,5,2167
1241,Robert Kim,38,Male,6,3.0,0,1149,280.3333333333333,16,20171
4475,David Bradford,64,Female,4,3.0,0,526,250.25,10,11623
48156,John Anderson,28,Male,3,1.0,0,1041,307,11,8927
46597,Theresa King,25,Male,3,1.0,0,324,82.66666666666667,10,9031
10263,Kayla Rose,56,Male,4,3.0,4,1104,219.25,13,6207
33969,Matthew Gutierrez,51,Male,3,0.0,3,1116,307.3333333333333,5,7739
21064,Claire Lee,37,Female,2,0.0,0,288,355.5,7,4975
41006,Christopher Knight,62,Female,2,1.0,2,273,305,9,5217
20906,Lucas English,45,Female,5,2.0,0,1138,279.8,11,12860
42428,Julia Hartman,26,Male,4,2.0,4,676,215.75,9,9103
13388,Brian Lee,50,Male,1,,0,0,173,3,4266
41356,Daniel Nguyen,29,Female,1,,0,0,179,2,513
42104,Chris Patel,21,Female,4,2.0,0,665,302.75,7,5084
43225,Brad Morris,31,Male,3,2.0,0,414,226.33333333333334,3,7320
28889,Lisa Yoder,23,Female,3,1.0,0,820,350.3333333333333,9,9829
13172,Laura Jackson,25,Male,2,1.0,0,916,323,3,2841
3221,Jennifer Prince,25,Female,1,1.0,0,0,494,1,2079
17684,Randy Miller,69,Male,4,2.0,4,504,371.5,16,9447
19625,Nicole Gilbert,36,Female,3,0.0,3,1066,371,7,1369
6209,Mark Young,68,Female,2,0.0,0,1031,372.5,9,4562
34386,Jose Porter,26,Female,3,3.0,3,593,300.6666666666667,8,9029
3150,Samuel White,27,Female,2,1.0,2,516,236.5,7,6976
5908,Thomas Skinner,62,Female,3,0.0,0,855,214.66666666666666,11,10386
24566,Melinda Smith,45,Female,5,1.0,0,724,261.4,16,11260
39229,Donald Boyd,44,Male,4,3.0,0,981,285,11,11850
49417,Douglas Odonnell,25,Female,3,1.0,0,1205,133,10,4620
45991,Jennifer Hicks,62,Male,2,1.0,0,75,330,5,7640
4687,Anthony Estrada,24,Male,6,4.0,0,1097,325,21,15156
40515,Kathryn Cline,40,Female,4,1.0,0,673,403.25,13,7160
2120,Laurie Henry,41,Male,8,4.0,8,913,279.375,24,12457
32448,Emily Gonzalez,38,Female,7,0.0,0,1074,343.57142857142856,19,20682
40783,Nathaniel Harrison,59,Female,9,5.0,0,1232,216.44444444444446,35,24204
25048,Angela Lamb,46,Male,6,3.0,0,677,161.16666666666666,21,17325
11369,Mr. Brandon Kline,45,Female,5,3.0,0,1237,330.6,12,18504
1223,Mark Olson,19,Male,7,3.0,0,544,298.57142857142856,26,20726
1229,Jesse Glover,38,Female,6,3.0,0,1196,253.16666666666666,11,15690
47101,Matthew Campbell,51,Female,3,2.0,3,936,393.6666666666667,11,9455
28536,Donna Tyler,43,Male,3,1.0,3,218,132.66666666666666,12,10315
33351,Mario Bailey,29,Female,4,0.0,0,1080,269.25,10,7106
25874,Trevor Kelley,57,Female,4,2.0,0,550,288.75,12,12266
34448,Paul Ferguson,29,Female,5,1.0,0,903,219.2,17,15706
18823,Troy Smith,23,Male,6,3.0,0,850,168.5,21,17492
49990,Stephanie Lyons,68,Female,10,6.0,0,1145,350,26,32083
38104,Denise Pace,56,Female,3,1.0,3,923,151.33333333333334,8,10701
38845,Christopher Lane,40,Male,6,5.0,0,568,205.66666666666666,20,21677
21428,Charles Henry,55,Male,8,4.0,8,1237,266.375,29,25804
46943,Sarah Cannon,23,Male,5,2.0,0,627,343.6,16,13101
32378,Deborah Klein,36,Male,9,3.0,0,1171,336.44444444444446,29,22305
44053,Crystal Freeman,27,Male,5,0.0,5,766,191.2,10,13732
38288,Karen Allen,36,Female,2,2.0,0,612,176,9,6175
14977,Nancy Woodard,43,Female,4,1.0,0,980,294.5,6,10556
3494,Curtis Rich,27,Female,3,0.0,3,1211,259.3333333333333,9,7983
6871,Julie Williamson,42,Male,9,3.0,0,1317,200.22222222222223,26,21869
19635,Jessica Smith,45,Male,5,4.0,5,1066,166.4,11,12420
31379,Abigail Christensen,42,Male,5,1.0,5,955,187.2,15,15276
10211,William Zhang PhD,51,Male,2,2.0,2,378,95.5,7,6449
6901,John Heath,51,Female,4,1.0,4,943,259.5,10,10464
45142,Natalie Morrison,54,Male,10,4.0,0,1175,351.7,27,30522
10274,Peter Lane,53,Female,6,4.0,0,1311,269.5,15,15822
3820,Ronald Chandler,70,Female,8,3.0,0,984,210.25,21,27572
38007,Aaron Walker,24,Male,4,1.0,0,1256,362.75,11,8756
8922,Christopher Nelson,59,Male,3,0.0,0,472,115.66666666666667,13,6756
42167,Tracy Green DVM,19,Female,9,2.0,0,1039,234.88888888888889,26,21068
18493,Nathan Saunders,69,Male,4,2.0,0,956,197,15,12398
6466,Tiffany Hernandez,58,Male,8,4.0,8,932,279.75,21,22367
26098,Ashley Barrett,46,Male,3,2.0,3,914,271.3333333333333,11,12702
3612,Andrew Williamson,43,Female,7,2.0,0,1049,181.14285714285714,22,14552
15423,Tony Jones,59,Female,5,1.0,0,983,183.4,23,16188
41700,Amy Schmitt,18,Female,5,1.0,0,881,253.4,14,19966
25534,Samantha Davis,27,Female,5,3.0,0,1043,290.6,16,14868
17525,Judy Thompson,65,Female,4,2.0,4,633,226,16,10687
45651,Christopher Cunningham,23,Male,4,0.0,4,555,175,10,6439
18027,Shelly Perkins,19,Female,4,0.0,0,744,337.5,11,13701
5392,Brian Reeves,18,Male,3,1.0,0,241,36,10,5005
9935,Ashley Li,51,Male,5,1.0,0,1191,277.6,16,8865
39712,Amy Olson,37,Female,6,3.0,0,580,175.33333333333334,19,12502
13743,Bethany Hall,61,Female,4,1.0,0,478,263.75,14,13414
32068,Nicole Williams,31,Female,6,2.0,6,476,233.5,18,14864
7119,Kim Mendez,62,Female,6,3.0,0,1116,382.5,16,17003
30092,Kelly Brown,44,Female,9,4.0,0,789,294.3333333333333,29,29794
42481,Jennifer Taylor,57,Female,5,2.0,5,839,309.2,17,6661
40903,Angel Parker,21,Male,4,2.0,0,369,352.25,11,17004
24442,Zachary Mcbride,67,Female,4,3.0,0,1080,246,9,15899
13658,Michael Daniel,35,Male,7,3.0,0,613,267,17,17303
18597,Mr. Gary Hamilton,21,Female,7,2.0,0,1237,307.7142857142857,17,19043
20603,Jamie Kim,33,Female,1,0.0,0,0,28,5,5108
31647,Debbie Morris,42,Female,4,2.0,0,524,196.5,19,9656
30524,William Scott,56,Female,5,1.0,0,985,144.4,13,15988
43816,Kevin Perez,25,Female,5,1.0,0,1115,312,16,12463
21780,Kathryn Walsh,54,Female,5,2.0,0,866,135.8,10,13465
23638,Andrew Howard Jr.,39,Female,3,1.0,0,1095,181,9,8154
6785,Vincent Norman,51,Female,3,2.0,0,738,323.6666666666667,8,12617
17263,Janet Powers,58,Female,8,5.0,0,567,226.125,23,23522
16136,Trevor Harris,41,Male,4,2.0,0,1192,231.75,12,13736
20691,Mark Stark,34,Female,5,0.0,0,834,133,10,9572
13478,Patricia Freeman,42,Female,5,1.0,0,1173,233.2,8,10567
15919,Richard Coleman,60,Female,7,2.0,0,1102,259.2857142857143,23,20561
24006,Erin Taylor,57,Female,4,2.0,0,817,278.5,16,11251
39533,Robert Manning,18,Male,8,4.0,0,1036,241.625,25,21857
35872,Tyler Owens,47,Female,3,2.0,0,977,168.66666666666666,6,13412
6380,Christy Bean,50,Male,7,3.0,0,1218,251.71428571428572,22,19615
13180,Louis Smith,61,Male,3,3.0,0,913,390.6666666666667,8,10936
13448,Michele Cox DDS,56,Female,8,1.0,0,568,306.25,24,19557
26325,Brittany Glover,34,Female,3,1.0,3,554,355.3333333333333,12,8908
39938,Robert Montgomery,33,Male,4,1.0,4,996,439.75,9,7507
395,Stacy Price,49,Male,10,4.0,0,926,249.8,29,25602
27345,Robert Porter,23,Male,3,1.0,0,613,327,15,6126
75,Devin Wilson,46,Male,5,2.0,0,1061,232.2,16,9502
43260,Angel Singleton,70,Male,4,1.0,0,1091,199.75,9,11556
48845,Donald Howe,48,Female,4,2.0,0,1183,188.5,12,9522
20859,Darryl Sparks,41,Male,8,2.0,0,1168,283.25,15,24582
48322,Kenneth Adams,54,Male,4,0.0,4,1289,334.25,12,11632
10993,Jeanette Reid DDS,41,Male,5,1.0,5,1267,168.6,16,11759
45402,David Molina,57,Male,5,3.0,5,985,228.4,12,14291
32270,Cheryl Jackson,31,Male,4,1.0,4,859,354.25,11,10582
3376,Joyce Miller,40,Female,5,3.0,0,740,302.8,20,22199
35343,Michael Lee,56,Female,8,4.0,0,1238,211.625,17,19256
37871,Catherine Torres,23,Male,3,2.0,0,264,218,9,7358
37789,Rebecca Fleming,43,Female,6,2.0,0,896,249.83333333333334,22,15970
9581,Christopher Sullivan,19,Female,6,2.0,0,695,229,16,19896
1150,Melinda Franklin,34,Female,6,3.0,0,863,419.5,16,17624
39179,Ana Williams,39,Female,6,3.0,0,1026,184.33333333333334,19,15178
24808,Nicole Brown,31,Female,8,4.0,0,1089,276.625,27,23804
30997,Christina Jones,28,Female,7,2.0,0,1291,206.42857142857142,19,23127
32908,Tonya Savage,60,Female,7,3.0,0,1032,294.42857142857144,18,24488
45297,Jill Harrington,67,Male,6,3.0,6,944,276.5,19,17288
17551,Emily Jones,32,Female,6,3.0,0,1090,214.33333333333334,23,20310
21715,Rachel Reese,29,Male,9,4.0,0,1237,255.22222222222223,20,27694
31808,James Williamson,55,Female,3,0.0,0,1153,307,5,6434
3715,Mrs. Tonya Rodriguez,45,Male,6,1.0,0,830,241.66666666666666,18,16346
46544,Martha Wade,54,Female,5,4.0,5,889,258,14,14373
27444,Teresa Gill,68,Male,6,1.0,0,1107,240.83333333333334,17,16214
29423,Eileen Robinson,62,Male,6,2.0,0,1193,279.1666666666667,16,13939
28909,Regina Montoya,41,Female,3,2.0,3,243,338.6666666666667,8,7569
47,Melanie Duncan,43,Female,3,1.0,0,898,154,8,10807
19002,Deborah Luna,65,Female,6,2.0,0,864,194.83333333333334,9,16385
27320,Natasha Martin,51,Male,5,2.0,0,728,309.6,17,19647
24297,Michael Torres,27,Male,4,2.0,0,926,246.25,16,5284
17886,Joyce Lozano,25,Male,6,3.0,6,1076,214.5,26,14256
44288,Shelby Skinner,58,Female,4,2.0,4,610,298.5,14,13730
33767,Frank Padilla,48,Female,2,,0,1020,320.5,6,6774
34162,Nathaniel Cohen,60,Female,9,4.0,0,1154,293,25,18878
34892,Kaitlin Stanley,55,Male,1,1.0,1,0,39,5,2199
40109,Robin Thompson,29,Female,5,1.0,5,922,227.4,15,13221
34546,William Guzman,66,Male,9,5.0,9,1150,240.44444444444446,19,29772
13851,Jacob Aguirre,57,Male,7,2.0,0,1156,204.57142857142858,19,17460
1897,Michael Thomas,28,Female,6,2.0,6,968,213.83333333333334,16,20210
7693,Jeffrey Stevenson,25,Male,4,1.0,0,646,210.5,15,9066
16508,Bobby Cruz,40,Female,3,1.0,0,1085,297,12,12906
5242,Nicole Grant,18,Male,7,3.0,0,1108,206.42857142857142,33,18816
13920,Andre Simmons,25,Male,2,0.0,0,409,285,7,7243
29828,Kelly Martin,62,Male,7,1.0,7,999,206.85714285714286,15,17374
13985,Dr. Jason Tran,42,Male,3,1.0,0,324,176,3,5959
48227,Alyssa Bowman,47,Male,8,4.0,8,758,187.5,23,19214
26515,Christina White,39,Female,9,1.0,0,1040,286.22222222222223,17,24475
29954,John York,20,Male,6,2.0,0,862,319.3333333333333,18,10311
30676,April Hicks,45,Female,7,6.0,0,971,283.2857142857143,20,12748
12971,Brenda Herrera,22,Female,4,1.0,0,998,199.5,11,10474
35267,Sharon Martinez,65,Female,6,1.0,0,1121,286.6666666666667,23,14266
27921,Mr. Ryan Griffin IV,18,Male,7,2.0,0,839,301.85714285714283,26,21913
49096,Michelle Gardner,27,Female,7,4.0,0,1024,324.2857142857143,24,17733
23252,Maureen Bailey,36,Male,8,2.0,0,972,228.625,18,19258
40066,Christine Allen,21,Female,3,1.0,0,138,222.33333333333334,7,7816
40563,Nathan Mahoney,53,Male,8,6.0,0,969,280.375,24,31185
27805,Laura Walsh,33,Female,5,1.0,5,643,266.6,10,14483
48303,Paul Padilla,31,Male,1,1.0,0,0,139,4,3385
47844,Andrew Chapman,44,Male,4,1.0,0,889,374,8,9180
32644,Olivia Johns,65,Female,4,2.0,0,530,338,12,14674
25031,David Espinoza,39,Male,1,0.0,0,0,114,5,235
38196,Michael Watkins,40,Female,2,1.0,2,316,310,4,4502
30000,Christopher Johnston,22,Male,2,2.0,0,673,200.5,3,7198
35837,Tara Cox,19,Female,2,0.0,2,35,215,6,7601
7879,Kayla Garcia,63,Female,1,,0,0,197,2,3412
15143,Susan Stark,67,Female,2,0.0,0,489,184,6,4922
44682,Mr. Devin Frank,41,Female,1,,0,0,132,3,4778
23914,Jennifer Kline,55,Male,4,2.0,0,690,221.75,9,15753
10328,Madeline Stewart,27,Male,5,3.0,0,1196,199.6,19,6603
6225,Lisa Aguilar,60,Female,4,1.0,0,1097,273.25,7,10756
42097,Raymond Barron,47,Female,8,3.0,0,1150,210.625,27,25071
8386,Dawn Garcia,44,Male,5,1.0,0,666,286.2,15,12694
5212,Joel Roberts,52,Male,6,3.0,0,1244,323.5,16,16225
45914,Kendra Russell,34,Female,6,2.0,6,1042,201.16666666666666,19,20005
12287,Anita Smith,29,Male,5,3.0,0,763,272.6,12,16200
41109,Bonnie Mills,34,Male,6,1.0,0,1228,319.3333333333333,17,17189
11635,Thomas Maynard,22,Female,4,2.0,0,972,281.25,11,9399
25439,Billy Harris,54,Male,4,3.0,0,696,164.5,14,14411
33367,Rachel Buchanan,48,Female,2,1.0,0,270,323,4,3820
32043,Rachel Adams,53,Male,4,1.0,0,1026,177.5,16,10587
5883,Michael White,31,Male,8,4.0,0,625,194.5,18,16589
17815,Matthew Hale,54,Male,7,2.0,0,1117,205.28571428571428,18,23090
49745,Sandra Henderson,31,Male,5,0.0,0,1199,250.2,17,13692
31437,Jacob Gray,63,Female,3,2.0,0,954,295.6666666666667,6,11390
13926,Megan Wheeler,32,Male,5,3.0,0,759,307,17,19177
48114,Sharon Garcia,62,Female,11,5.0,0,1341,340,28,25348
13479,Eric Gray,26,Male,3,3.0,0,867,179.66666666666666,5,11540
18551,Michael Wall,39,Female,6,4.0,6,730,269.5,20,13677
31278,Michael Davis,41,Male,4,1.0,0,754,166.75,14,8402
36341,Ethan Bell,69,Male,5,3.0,0,1009,347.2,14,16658
26552,Laura Lopez,58,Female,11,4.0,0,1272,210.1818181818182,37,34342
36834,Robin Cole,30,Male,10,6.0,0,1116,287.6,28,31207
23896,Eric West,36,Female,7,1.0,0,705,182.85714285714286,16,18373
8031,Sheila Shelton,36,Female,3,1.0,3,763,279.3333333333333,13,8753
21615,Emily Hays,64,Female,6,2.0,0,926,266.3333333333333,15,17694
27414,Joseph Simmons,29,Male,7,1.0,0,1238,289.42857142857144,15,18543
36773,Robert Pena,18,Female,5,2.0,0,1162,207.2,15,17203
32479,Krista Gonzalez,21,Female,4,1.0,0,999,321,14,14632
34231,Kathy Simpson,22,Male,3,1.0,0,746,165,15,11287
29010,Cynthia Lopez,28,Female,3,1.0,0,527,246,3,3166
9449,Matthew Krause,43,Female,3,1.0,0,705,138,3,5998
21385,Alexander Hampton,70,Female,7,1.0,0,1196,282.2857142857143,15,29067
36874,Stephen Garner,55,Female,7,3.0,0,922,378,18,21244
20803,John Jones,44,Female,7,1.0,0,1171,243,28,19357
9410,Dr. Michele Wilson,50,Male,5,3.0,0,1239,136.6,16,14372
33569,James Moore,43,Male,4,2.0,0,980,300,12,8769
40263,Patrick Maddox,57,Male,8,2.0,0,1094,250.5,22,27584
45730,Tammie Williams,67,Male,4,2.0,4,868,304,13,8168
7734,Jeremy Browning,20,Male,5,1.0,0,866,298.8,19,17491
27328,Lisa Edwards,30,Female,2,1.0,2,227,237,9,4850
28207,Craig Bailey,34,Female,4,3.0,0,1046,221.5,8,8562
19996,Kim Williams,60,Male,5,2.0,0,948,195.2,15,11416
49335,Patricia Medina,48,Male,13,6.0,13,1031,238.6153846153846,42,40210
36314,Robert Cook,55,Male,8,2.0,0,1106,214.625,23,20605
26165,Cole Lee,24,Male,5,2.0,0,951,234.6,17,14970
5305,Dr. Mark White,56,Male,4,2.0,0,539,239,12,12419
45919,James Hughes,64,Female,3,3.0,0,316,201.66666666666666,15,6913
27630,Ryan Steele,51,Male,10,5.0,0,1334,229.2,31,32388
46536,Raymond Sutton,51,Female,11,4.0,11,1143,209.72727272727272,29,30470
15543,Joel Howard,56,Female,5,1.0,5,614,279,9,18642
10920,Kimberly Randall,62,Male,6,2.0,0,1157,294.1666666666667,22,17005
35709,Leslie Walton,56,Female,5,0.0,0,1294,179.8,19,18161
33166,Raymond Miller,44,Female,6,4.0,0,1317,222.66666666666666,14,10531
43782,Bryan Williams,22,Female,10,5.0,0,1027,265.8,35,26029
5089,Cody Baldwin,53,Female,4,1.0,0,565,304.25,14,9622
34670,Karen York,47,Male,4,2.0,0,523,322.25,17,15023
14381,Eric Hahn,37,Female,3,2.0,0,366,277.3333333333333,9,6296
35656,Chelsea Klein,66,Male,7,4.0,0,880,247.14285714285714,19,19813
31691,Ralph Jones,34,Female,9,4.0,0,1041,214.55555555555554,25,20024
32882,Shawn Robinson,69,Female,5,2.0,0,909,363.2,16,13662
20300,Natalie Thomas,18,Male,3,2.0,0,537,137.66666666666666,10,7799
4848,Bernard Martin,38,Male,6,3.0,0,1120,276.1666666666667,23,18984
27801,Raymond Ortiz,69,Female,11,5.0,0,1070,244.8181818181818,29,40241
12566,Melissa Boone,54,Female,3,2.0,0,1202,279.6666666666667,9,8440
41650,Daniel Wright,50,Male,2,1.0,0,815,199.5,3,3291
28173,Dr. Matthew Wright,68,Male,8,5.0,8,1176,316.375,22,17787
11743,Sydney Foster,26,Female,7,1.0,0,800,273.57142857142856,20,16641
38910,Jeremy Moore,28,Male,6,1.0,6,1145,201.16666666666666,12,18072
15861,Shawn Peterson,61,Male,6,2.0,0,1186,303,17,18125
34062,Melinda Morrison,40,Female,3,0.0,0,655,320.6666666666667,10,9181
25616,Mary Frederick,63,Male,4,1.0,0,1071,195.75,10,7211
30658,Cheryl Smith,46,Female,2,2.0,0,664,134,3,4900
45619,Debbie Avery,30,Female,5,1.0,0,1032,245.8,11,12531
8583,Alan Price,37,Female,5,3.0,5,1207,201.4,14,11535
